subject_id	sid_hash	excluded	solver	p1_accuracy	p2_accuracy	p1_last_acc	p2_last_acc	p2_non_md	p2_last_8_solved	dtest_solved	dtest_duration	dtest_num_attempts	dtest_skipped	gender	age	education	edu_status	prior_exposure	prior_attempt	prior_completed	m_alg	m_geom	m_trig	m_sv_calc	m_mv_calc	m_linalg	m_pr_stat	m_disc	m_logic	q_attn_check1	q_attn_check2	q_attn_check3	q_puzzle	q_puzzle_digit	digit_target	digit_distractor	q_confidence	q_strategy	q_digit_selection	q_digit_notice	q_hint_select	q_hint_explain	q_digit_check	q_check_strategy	q_check_strategy_select	q_additional_info	tut_house	p1_last_acc_freq
29	d1dfe3	FALSE	TRUE	0.96	1	0.940875	0.990625	0	8	FALSE	NA	0	TRUE	Female	43	hs	Completed	Yes	No	None	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	target	4	4	8	100	At first I looked at the box in the middle upper are 4 and 8 so the correct number is 4 or 8, then I looked at other rows where are not numbers and there are 4 both of them so it has to be 4.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	There were number 4 in the both  rows which are empty.	['targetSingle', 'targetDouble']	There isn't other option, it has to be 4.	Yes, I checked to see whether the candidate was actually correct.	I checked that there wasn't number 8 in that other row so there were  two  options where number 8 could  be so the correct answer had to be 4.	I looked at other numbers in the puzzle until I noticed something that helped me decide whether or not the candidate was correct.	N/A	column	0.9498915709471899
30	2cd60a	FALSE	TRUE	0.92	0.9375	0.952125	0.9425	0	7	FALSE	NA	0	TRUE	Male	20	hs	Completed	No	No	None	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	target	8	8	1	100	I looked for the box the two numbers then i looked for the row with two numbers lined up with the blue box then i looked for the row with one number lined up with the empty blue box	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	that the row with the blue box didnt have the other number aswell	['targetSingle', 'emptySingle']	there was no 1 in that row meaning a 1 can go there	Yes, I checked to see whether the candidate was actually correct.	there is no other place for an 8	I checked whether the candidate I chose could go in any of the empty blue cells in the row/column.	I just used process of elimination until it was the only choice left	column	0.9498805351395093
31	d19198	FALSE	TRUE	0.88	0.953125	0.94225	0.95575	1	7	FALSE	NA	0	TRUE	Female	30	bach	Completed	Yes	No	None	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	target	7	7	5	85	the answer could be either 7 or 5 based on the numbers on the grid, the grid above has already a 5 and 7 the grid on the right only has a 5 so the answer is 7	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	the grid on the right was missing a 7	['distractorSingle']	that grid doesn't have a 7	No, I just submitted my original guess without checking any further.	NA	NA	it's a pattern, in this case only a 5 or a 7 is possible because those are the numbers that repeat the most	column	0.9498489234819358
32	e2f2a2	FALSE	TRUE	0.88	0.9375	0.947375	0.9565	0	8	FALSE	NA	0	TRUE	Male	41	bach	Completed	Yes	Not sure	None	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	target	2	2	6	95	I know the correct answer has to be 6 or 2, so I need to eliminate one of those numbers. I first eliminate the 3X3 square that has both the 6 and the 2 inside of it and that same 3X3 square is part of the highlighted row. Then I simply check the other 2 columns to see if either the 6 or 2 is in one or both of those rows. Since the 2 is already taken in 2 of the rows, the only other place to put a 2 is in my row. I hope that explains it.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	The candidate number (2) appeared in the other two remaining columns. That means there is only one space left in the row to place a 2. So I know the answer is 2. I have two places left to put the 6, that's why the answer is not 6.	['targetSingle', 'targetDouble']	The two cells I selected each contain the numeral 2. That means I can not place another 2 in those columns. The only other place to put a 2 is in the green square.	Yes, I checked to see whether the candidate was actually correct.	I made sure there was no other cell to place the candidate. If I had two cells to place the candidate in, then that candidate would be eliminated.	I checked whether the candidate I chose could go in any of the empty blue cells in the row/column.	The best way to describe my procedure is that it was 2 parts. A. I eliminated the 3X3 square that contained the 2 candidates and included the highlighted area. B. I then check to see how many times the candidates are listed on the two remaining columns. The one that is listed twice already, is my winner. That means the candidate has been used on those two columns, meaning it can only be used one more time on the highlighted area.	row	0.9498489234819358
33	3658b7	FALSE	TRUE	0.96	0.921875	0.9415	0.9305	0	7	FALSE	NA	0	TRUE	Male	19	bach	Currently pursuing	No	No	None	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	target	2	2	3	100	First I scanned the white area to see what two numbers repeated (in this case, 3 and 2). I then looked for the one line in which there was only one number with a an empty blue space (there is a line like this in every puzzle). In this puzzle it was 2, so I know the blue blank must be three. That means the green blank space must be 2. In many of the puzzles, I simply looked for this number and filled in the blank. To be clear, I did not rest on this strategy at first, but after so many puzzles, I was able to figure out a short cut to get to the end. Hope this helps. Best of luck on the research.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	The 2 in the middle column. This told me that the green blank must be 2.	['targetSingle']	All other cells negated, if there's a two in that row, it must mean the blank in that row is three, which also means that the green blank must be 2.	No, I just submitted my original guess without checking any further.	NA	NA	1. Look for what two numbers repeat in the white space<>2. Find the 3 x 3 cell containing those two numbers and ignore that part of the puzzle<>3. Find the rows/columns with both of those numbers and ignore them<>4. Look for the row/column with one of the two numbers and a blue space<>5. The answer is that number	row	0.949329667821177
34	b07411	FALSE	TRUE	0.96	0.984375	0.943875	0.9805	0	8	FALSE	NA	0	TRUE	Female	46	prof	Completed	Yes	No	None	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	target	8	8	7	100	1. I determined that a 7 could possibly fit into the first empty light blue square.<>2. I noted that an 8 would not work in that square because there was already an 8 in the column.<>3. I noted that neither an 8 or 7 would fit into the third empty light blue square because there was already an 8 and 7 in that column.<>4. I also noted that neither an 8 or 7 could be used for the last three light blue blank squares because there was already an 8 and 7 in the 9x9 grid.<>5. The only place the 8 would fit is in the second empty light blue square.	I arbitrarily chose between the two candidates because they seemed equally promising to consider.	NA	['targetDouble']	NA	NA	NA	NA	I went through the spaces from left to right to test the numbers.	row	0.9488004790356105
35	a43819	FALSE	TRUE	0.96	0.9375	0.94275	0.94525	0	8	FALSE	NA	0	TRUE	Other	31	no_hs	Completed	Yes	No	None	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	target	2	2	4	100	I first found the square that contained both a 4 and 2 which blocked those space. I then looked for the open spaces in the columns and followed each row and noticed which ones where blocked by two numbers. I then looked at the last space that was not green and saw that it was blocked by a 2. The green space was the only space to put a 2 so that is the answer.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	I noticed the bottom square was completely blocked and that there was more twos in the unblocked rows than fours.	['targetBox', 'distractorBox', 'distractorSingle']	They blocked the bottom three cells of the column and the extra 4 blocked an already blocked column	Yes, I checked to see whether the candidate was actually correct.	I checked the two open spaces in the column that were not green for which number blocked them.	I checked whether the candidate I chose could go in any of the empty blue cells in the row/column.	I believe my responses described my  process thoroughly.	column	0.947825821900019
36	585907	FALSE	TRUE	0.92	0.90625	0.94475	0.946875	1	8	FALSE	NA	0	TRUE	Female	20	bach	Currently pursuing	No	No	None	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	target	6	6	9	100	I checked the columns and the rows to see if the number 6 or 9 was in any of them and the box on the top already had a 6 and a 9 so I cancelled that one out. The box below had the 6 and the 9 in the same row, and the box in the middle had the 9 in the bottom row so that left 6 available in the middle row of the box.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	The 9 should be in the row below it so that left 6.	['targetSingle', 'distractorSingle']	The 9 was being used on the bottom row so the only number left to be in the middle was the 6.	Yes, I checked to see whether the candidate was actually correct.	I checked if it was overlapping with any other numbers.	I looked at other numbers in the puzzle until I noticed something that helped me decide whether or not the candidate was correct.	I followed the directions in the beginning.	column	0.9471650733509813
37	0cde0e	FALSE	TRUE	0.96	0.921875	0.945125	0.92175	0	6	FALSE	NA	0	TRUE	Male	28	asso	Completed	Yes	No	None	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	distractor	3	6	3	100	I first saw that both a 3 and 6 appeared in one square section and eliminated those three from being either number.  Then found a column from containing both, therefore eliminating either from that column.  The only other available square has a 6 in the column so it must be a three.  And I am just realizing I chose the wrong answer.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	The Column or square section that only had one number represented.	['targetSingle']	Because with all others being eliminated from possibility, if that column can't have a 6 it must be a 3.  Therefore the highlighted column must be the other number.	Yes, I checked to see whether the candidate was actually correct.	I quickly double checked my original process.  It ended up being wrong.  Maybe I was just working too fast to get to my answer.	I checked whether the candidate I chose could go in any of the empty blue cells in the row/column.	Always double and possibly triple check your answers in Sodoku, I understand the process very well.  But it is easy to slip up and not check one thing that would eliminate a number from possibility.	row	0.9469442264275028
38	9c16b2	FALSE	TRUE	0.88	0.984375	0.9425	0.98	1	7	FALSE	NA	0	TRUE	Female	34	mast	Completed	Yes	No	None	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	target	9	9	5	100	I looked at the top set and determined that 5/9 could not be used in that blue column. I looked at bottom 9 on the left and determined that a 5 would have to go in the blue square of the same row. This left 9 as the anser to the green square.	I noticed something in the puzzle that initially made one candidate seem more likely to be correct than the other.	The 9 in the bottom left.	['targetSingle']	Because that meant a 5 had to go in that row.	Yes, I checked to see whether the candidate was actually correct.	Checked against the other numbers<>	I looked at other numbers in the puzzle until I noticed something that helped me decide whether or not the candidate was correct.	this became easier as the puzzles continued because I used the same methods.	column	0.94664075890655
